date,title,URL,text
2021-02-13,Żewġ irġiel imutu waqt li kienu pożittivi għall-Covid-19,https://www.tvm.com.mt/mt/news/zewgt-irgiel-imutu-waqt-li-kienu-pozittivi-ghall-covid-19-2/,L-awtoritajiet tas-saħħa ħabbru li żewġ persuni mietu waqt li kienu pożittivi bil-Covid-19. Il-vittmi huma żewġt irġiel ta’ 82 u 63 sena. It-tnejn li huma mietu fl-Isptar Mater Dei. Hekk in-numru ta’ vittmi tal-Covid-19 f’Malta tela’ għal 290.
2021-02-13,"154 każ ġdid ta’ Covid-19 f’Malta, 206 oħra mfejqa",https://www.tvm.com.mt/mt/news/154-kaz-gdid-ta-covid-19-fmalta-206-ohra-mfejqa/,"Il-Ministeru għas-Saħħa ħabbar 154 każ ġdid ta’ Covid-19 f’Malta minn 2,639 swab test li saru fl-aħħar 24 siegħa. L-awtoritajiet tas-saħħa ħabbru wkoll li 206 persuni oħra ġew iddikjarati mfejqa, biex b’hekk it-total ta’ persuni li fiequ mill-virus minn meta faqqgħet il-pandemija tela’ għal 17,017 persuna. Minn Marzu ’l hawn f’Malta nstabu 19,651 persuni pożittivi għall-Covid-19, li minnhom hemm 2,344 każ attiv. B’kollox sal-bieraħ ingħataw 48,474 ,tilqima, li 14,739 minnhom kienu jikkostitwixxu t-tieni doża. Tħabbar ukoll li fl-aħħar 24 siegħa mietu żewġ persuni oħra li kellhom il-Covid-19. Ara wkoll: Żewġ irġiel imutu waqt li kienu pożittivi għall-Covid-19 "
2021-02-12,Mara u raġel imutu waqt li kellhom il-Covid-19,https://www.tvm.com.mt/mt/news/mara-u-ragel-imutu-waqt-li-kellhom-il-covid-19-3/,"Il-Ministeru tas-Saħħa ħabbar li fl-aħħar 24 siegħa mietu żewġ anzjani waqt li kienu pożittivi għall-Covid-19. L-ewwel każ huwa ta’ raġel ta’ 84 sena li miet fl-isptar f’Karin Grech, waqt li t-tieni każ huwa ta’ mara ta’ 82 sena ii mietet fl-isptar Mater Dei. Hekk l-ammont ta’ vittmi tal-Covid-19 f’Malta telgħu għal 288."
2021-02-12,"164 każ ġdid ta’ Covid-19 f’Malta, 165 oħra mfejqa",https://www.tvm.com.mt/mt/news/164-kaz-gdid-ta-covid-19-fmalta-165-ohra-mfejqa/,"Il-Ministeru għas-Saħħa ħabbar 164 każ ġdid ta’ Covid-19 f’Malta minn 2,873 swab test li saru fl-aħħar 24 siegħa. Tħabbar ukoll li mill-bieraħ ‘l hawn mietu żewġ persuni li kienu pożittivi għall-Covid-19. L-awtoritajiet tas-saħħa ħabbru wkoll li 165 persuna oħra ġew iddikjarati mfejqa, biex b’hekk it-total ta’ persuni li fiequ mill-virus minn meta faqqgħet il-pandemija tela’ għal 16,811 persuna. Minn Marzu ’l hawn f’Malta nstabu 19,497 persuni pożittivi għall-Covid-19, li minnhom hemm 2,398 każ attiv. Intant, waqt il-konferenza tal-lum dwar is-sitwazzjoni tal-Covid-19, Is-Supretendent tas-Saħħa Pubblika tat rendikont tal-persuni li hemm fl-isptarijiet li qalet qed jonqsu. Bħalissa fl-isptarijiet hemm 157 persuna bil-COVID-19. 17 minnhom jinsabu fl-ITU, 10 fl-IDU u 48 oħra f’wards f’Mater Dei. 8 pazjenti oħra jinsabu fl-Isptar Boffa, 11 fl-Isptar San Tumas, 7 Karin Grech, 15 fl-Isptar Monte Karmeli, 39 fil-Good Samaritan facility u 4 fl-Isptar Ġenerali t’Għawdex. Intqal li b’kollox sal-bieraħ ingħataw 46,344 ,tilqima, li 13,820 minnhom kienu jikkostitwixxu t-tieni doża. Prof. Gauci tat rendikont ta’ dawn in-numri, fejn spjegat li tlaqqmu l-anzjani ‘l fuq minn 85 sena u bħalissa qed jitlaqqmu anzjani bejn 80-84 sena. Qed jitlaqqmu wkoll frontliners mhux mediċi. Minn din il-ġimgħa wkoll bdew jitlaqqmu l-vulnerabbli. Qalet li dawk li jaqgħu f’din il-kategorija u ma rċevewx l-ittra m’għandhomx bżonn iċemplu għal issa, għax l-ittri bi stedina għat-tilqim qed jinbgħatu fi gruppi. Il-professur Gauci qalet li meta mqabbel ma’ ġimgħa ilu naqsu wkoll l-każi fost l-anzjani li għandhom ‘il fuq minn 75 sena. Żiedet li naqsu wkoll il-pazjenti bil-Covid fl-isptarijiet fejn hemm 157; 17 minnhom f’kura intensiva. Dwar il-programm ta’ tilqim, il-professur Gauci qalet li minn din il-ġimgħa f’Mater Dei bdew jitlaqqmu persuni vulnerabbli, li huma iktar suxxettibbli għall-kumplikazzjonijiet u jkollhom bżonn jidħlu l-isptar jekk jiġu infettati bil-virus. F’din il-kategorija semmiet persuni dipendenti fuq l-insulina minħabba d-dijabete; dawk li għandhom immunità baxxa; u pazjenti tal-kanċer li qed jieħdu l-kimoterapija; persuni li jbatu b’mard tal-qalb li se jsirilhom intervent mediku relatat m’hekk; u nies li jieħdu steroids – partikolarment dawk bl-ażma. Il-Professur Gauci fakkret li dan hu grupp kbir bl-ittri għadhom qed jintbagħtu grupp grupp matul il-ġimgħat li ġejjin. Mistqosija minn TVM, għaliex it-tilqima tal-AstraZeneca se tingħata lil dawk li għandhom inqas minn 55 sena, meta l-Għaqda Dinjija tas-Saħħa qed tirrakomanda li tingħata lill-adulti kollha, il-Professur Gauci qalet li Malta u pajjiżi oħra qed jimxu ma’ studji li saru fuq adulti sa 55 sena. “Però ma teskludi xejn għax jekk aħna joħorġu iktar studji fejn juri li inti anke fi gruppi ta’ etajiet ikbar ikun hemm ukoll l-istudji li juru li din għandha efficacy għolja wkoll f’dawk il-gruppi aħna mbagħad inkunu nistgħu naddattaw.”"
2021-02-12,"Sal-Ħadd jingħataw 50,000 tilqima – f’Marzu jasal ir-4 vaċċin",https://www.tvm.com.mt/mt/news/sal-hadd-jinghataw-50000-tilqima-fmarzu-jasal-ir-4-vaccin/,"Id-Deputat Prim Ministru u Ministru għas-Saħħa, Chris Fearne qal li sa nhar il-Ħadd li ġej Malta tkun tat 50,000 tilqima kontra l-imxija tal-COVID-19. Waqt il-programm Xtra, li jixxandar fuq TVM, Dr Fearne qal li dan se jpoġġi lil Malta ħmistax ‘il quddiem mill-pjan oriġinali. Aħbar oħra li ta l-Ministru Fearne hi li mix-xahar id-dieħel Malta mistennija jkollha r-raba’ vaċċin tal-kumpanija Johnson & Johnson. Spjega li Malta mistennija jkollha kwart ta’ miljun doża ta’ dan il-vaċċin u li n-nies li se jitlaqqmu bil-vaċċin Johnson & Johnson jieħdu biss doża waħda flok tnejn. Tista’ ssegwi l-programm Xtra minn hawn."
2021-02-11,It-tilqima tal-AstraZeneca effettiva kontra l-varjant tal-Covid fl-Afrika t’Isfel,https://www.tvm.com.mt/mt/news/it-tilqima-tal-astrazeneca-effettiva-kontra-l-varjant-tal-covid-fl-afrika-tisfel/,"L-awtorità Afrikana għall-kontroll tal-mard infettiv iddikjarat li wara testijiet li saru tat-tilqima AstraZeneca, instab li din hija effettiva kontra l-varjant tal-Covid tal-Afrika t’Isfel. Dan ġie iddikjarat hekk kif il-pajjiżi Afrikani mistennija li jirċievu mal-mitt miljun doża tal-Astra Zeneca. Id-direttur taċ-ċentru Afrikan għall-kontroll tal-infezzjonijiet qal li hemm bżonn li jsir iktar xogħol biex wieħed jifhem kif it-tilqima tal-Astra Zeneca se taħdem kontra l-varjant tal-Afrika t’isfel. L-Unjoni Afrikana bħalissa għaddejja f’taħditiet mal-kumpannija Johnson & Johnson biex iżżid il-provvista tad-dożi tal-AstraZeneca għal 120 miljun doża biex tkompli bil-pjan tat-tilqim fil-pajjiżi tar-reġjun."
2021-02-11,Ara liema pajjiżi żdiedu mal-lista l-oranġjo tal-ivjaġġar,https://www.tvm.com.mt/mt/news/ara-liema-pajjizi-zdiedu-mal-lista-l-orangjo-tal-ivjaggar/,"Il-Gvern ippubblika l-lista ta’ pajjiżi li jinsabu fil-lista oranġjo, li jfisser li dawk li jaslu f’Malta minn dawn il-pajjiżi jridu jippreżentaw ċertifikat ta’ riżultat negattiv ta’ Covid-19. Fi stqarrija, il-Gvern qal li min-nhar is-Sibt 13 ta’ Frar, 2021, f’nofsilejl ser tiġi riveduta l-lista ta’ pajjiżi li jinsabu fil-lista oranġjo. Kull persuna li tasal f’Malta mill-pajjiżi li jissemmew hawn isfel għandha tissottometti ċertifikat li juri riżultat negattiv ta’ COVID-19 PCR test li jkun sar sa mhux aktar minn 72 siegħa qabel it-titjira. Passiġġieri li jonqsu milli jippreżentaw dan iċ-ċertifikat jistgħu jiġu sottoposti għal swab test fl-Arjuport Internazzjonali ta’ Malta u jistgħu jintalbu li jinżammu fi kwarantina.   Din hija l-lista riveduta ta’ pajjiżi: L-Andorra L-Awstrija Il-Belġju Il-Bulgarija Ċipru L-Estonja Franza Il-Ġappun Il-Ġermanja Il-Ġordan Il-Greċja L-Indoneżja L-Irlanda L-Italja (l-ajruporti kollha minbarra Sqallija u Sardenja) Il-Kanada Il-Kroazja Il-Latvja Il-Libanu Il-Liechtenstein Il-Litwanja Il-Lussemburgu Il-Marokk Monaco L-Olanda Il-Polonja Il-Portugall (l-ajruporti kollha minbarra Madeira u Azores) Ir-Repubblika Ċeka Ir-Rumanija San Marino Slovakkja Is-Slovenja Spanja (l-ajruporti kollha minbarra Canarias) L-Iżvezja L-Iżvizerra It-Tajlandja It-Tuneżija It-Turkija L-Ungerija L-Urugwaj Il-Vatikan"
2021-02-11,"151 każ ġdid ta’ Covid-19 f’Malta, 156 oħra mfejqa",https://www.tvm.com.mt/mt/news/151-kaz-gdid-ta-covid-19-fmalta-156-ohra-mfejqa/,"Il-Ministeru għas-Saħħa ħabbar 151 każ ġdid ta’ Covid-19 f’Malta minn 3,491 swab test li saru fl-aħħar 24 siegħa. L-awtoritajiet tas-saħħa ħabbru wkoll li 156 persuna oħra ġew iddikjarati mfejqa, biex b’hekk it-total ta’ persuni li fiequ mill-virus minn meta faqqgħet il-pandemija tela’ għal 16,646 persuna. Minn Marzu ’l hawn f’Malta nstabu 19,333 persuni pożittivi għall-Covid-19, li minnhom hemm 2,401 każ attiv. B’kollox sal-bieraħ ingħataw 44,598 tilqima, li 12,928 minnhom kienu jikkostitwixxu t-tieni doża. Fl-aħħar 24 siegħa ma kienx hemm imwiet marbuta mal-Covid-19."
2021-02-11,‘Il-Kummissjoni Ewropea bi żbalji kruċjali fit-tqassim tal-vaċċin’,https://www.tvm.com.mt/mt/news/il-kummissjoni-ewropea-bi-zbalji-krucjali-fit-tqassim-tal-vaccin/,"Il-President tal-Kummissjoni Ewropea, Ursula Von der Leyen qalet li l-Unjoni Ewropea għamlet żbalji kruċjali fil-mod kif ġew imqassma d-dożi tal-vaċċin madwar l-Unjoni Ewropea. Dan wara li fil-ġimgħat li għaddew, l-UE affaċċjat kritika kbira anke minn MEP’s, bir-raġuni wara din il-kritika tkun xprunata mill-fatt li l-Istati Membri tal-UE sa issa rnexxielhom ilaqqmu biss 17-il miljun ċittadin ewropew, li jammonta għal persentaġġ ta’ 4% tal-popolazzjoni Ewropea kollha kemm hi. Ammont kbir ta’ MEP’s qalu li din iċ-ċifra hija waħda baxxa ferm, speċjalment meta kkumparata mas-66% tal-Israel, 19% tar-Renju Unit, u 13% tal-Istati Uniti. Intant, Malta tinsab fuq in-naħa ta’ fuq tal-lista fejn tidħol l-amministrazzjoni tal-vaċċin fost il-pajjiżi tal-Unjoni Ewropea, bil-Professur Charmaine Gauci u anke d-Deputat Prim Ministru Chris Fearne jgħidu li Malta tinsab ġimgħatejn quddiem il-pjani oriġinali."
2021-02-10,Il-kumpanija AstraZeneca tikkonferma li l-konsenja tal-vaċċin li waslet Malta hija sigura,https://www.tvm.com.mt/mt/news/il-kumpanija-astrazeneca-tikkonferma-li-l-konsenja-tal-vaccin-li-waslet-malta-hija-sigura/,"L-awtoritajiet għas-saħħa ngħataw konferma uffiċjali mill-kumpanija AstraZeneca, li l-konsenja tal-vaċċin tal-COVID-19 li ntbagħtet iktar kmieni din il-ġimgħa tista’ tintuża. Dan wara li kien ivverifikat li t-temperatura tal-vaċċini nżammet skont il-kriterji stabbiliti tul it-traġitt tagħhom lejn pajjiżna. Waqt konferenza tal-aħbarijiet ilbieraħ, id-Deputat Prim Ministru u l-Ministru għas-Saħħa informa lill-mezzi tax-xandir li kien hemm mistoqsija dwar waħda mir-recorders tat-temperatura tal-kontenitur li żamm il-vjali u li minkejja li kien hemm recorders oħra li ħadmu, l-awtoritajiet għas-saħħa riedu jkunu ċerti li l-vaċċini baqgħu tajbin – konferma li ngħatat mill-AstraZeneca iktar kmieni llum. Il-Ministeru għas-Saħħa fi stqarrija qal li l-istrateġija tal-vaċċin tal-COVID-19 issa tista’ tissokta kif pjanat, bl-ewwel vaċċini tal-AstraZeneca jibdew jingħataw lill-frontliners mhux mediċi li għandhom inqas minn 55 sena"
2021-02-10,2 persuni jmutu waqt li kienu pożittivi għall-COVID-19,https://www.tvm.com.mt/mt/news/2-persuni-jmutu-waqt-li-kienu-pozittivi-ghall-covid-19-2/,"Fl-aħħar 24 siegħa mietu żewġ persuni oħra li kellhom il-Covid-19. Anzjan ta’ 78 sena u anzjana ta’ 82 sena mietu fl-Isptar Mater Dei. Minn meta bdiet l-imxija f’Malta mietu 286 persuna. Ara wkoll: 167 każ ġdid ta’ Covid-19 f’Malta, 165 persuna oħra mfejqa "
2021-02-10,"167 każ ġdid ta’ Covid-19 f’Malta, 165 persuna oħra mfejqa",https://www.tvm.com.mt/mt/news/167-kaz-gdid-ta-covid-19-fmalta-165-persuna-ohra-mfejqa/,"Il-Ministeru għas-Saħħa ħabbar 167 każ ġdid ta’ Covid-19 f’Malta minn 2,217 swab test li saru fl-aħħar 24 siegħa. L-awtoritajiet tas-saħħa ħabbru wkoll li 165 persuna oħra ġew iddikjarati mfejqa, biex b’hekk it-total ta’ persuni li fiequ mill-virus minn meta faqqgħet il-pandemija tela’ għal 16,490 persuna. Minn Marzu ’l hawn f’Malta nstabu 19,182 persuni pożittivi għall-Covid-19, li minnhom hemm 2,406 każ attiv. B’kollox sal-bieraħ ingħataw 43,337 ,tilqima, li 12,135 minnhom kienu jikkostitwixxu t-tieni doża. Tħabbar ukoll li fl-aħħar 24 siegħa mietu żewġ persuni oħra li kellhom il-Covid-19. Anzjan ta’ 78 sena u anzjana ta’ 82 sena mietu fl-Isptar Mater Dei. "
2021-02-09,ARA: Id-Deputat Prim Ministru jwieġeb dwar iż-żieda ta’ każijiet f’Malta u l-effettività tal-vaċċin,https://www.tvm.com.mt/mt/news/ara-id-deputut-prim-ministru-jwiegeb-dwar-iz-zieda-ta-kazijiet-fmalta-u-l-effettivita-tal-vaccin/,"Mistoqsi minn Television Malta dwar iż-żieda ta’ każijiet fl-aħħar jiem, id-Deputat Prim Ministru u Ministru għas-Saħħa Chris Fearne wieġeb li huwa importanti ferm li nibqgħu viġilanti u nħarsu l-miżuri tal-awtoritajiet tas-saħħa. Dr Fearne saħaq li huwa importanti li n-numri ta’ każijiet jibqa’ wieħed kontrollabbli u l-ammont ta’ każijiet li jkollhom bżonn jiddaħħlu l-isptar jibqa’ wieħed baxx. Bi pjaċir innota li l-vaċċin jidher li huwa wieħed effettiv, fejn saħaq li dawk li sa issa ħadu l-vaċċin, speċjalment it-tieni doża, daħlu ferm inqas l-isptar minn dawk li ma ħadux il-vaċċin.  "
2021-02-09,Il-missjoni tal-WHO f’Wuhan ixxejjen allegazzjonijiet li l-virus ħareġ minn laboratorju,https://www.tvm.com.mt/mt/news/il-missjoni-tal-who-fwuhan-ixxejjen-allegazzjonijiet-li-l-virus-hareg-minn-laboratorju/,"Il-Missjoni tal-World Health Organisation li marret f’Wuhan sabiex tiddetermina l-oriġini tal-Covid-19 ma rnexxiliex tagħmel il-konklużjonijiet tagħha, fejn il-kap ta’ din il-missjoni, Peter Ben Embarek, saħaq li għad fadal ħafna xogħol xi jsir biex jiġi determinat x’wassal għal dan il-virus. Madanakollu, dan it-tim ta’ esperti internazzjonali xejnu t-teorija li l-virus ħareġ minn xi laboratorju f’Wuhan. Wuhan huwa l-ewwel post fid-dinja fejn feġġ għall-ewwel darba dan il-virus. Minn dakinhar lil hawn ġew rappurtati iktar minn 106 miljun każ u 2.3 miljun mewta madwar id-dinja kawża tiegħu. L-esperti jemmnu li dan il-virus aktarx oriġina fl-annimali, qabel mexa għal fuq il-bniedem. Dawn l-esperti xorta waħda jemmnu li l-friefet il-lejl setgħu kienu l-annimal li fih oriġina l-virus, waqt li hemm ċans ukoll li Wuhan m’huwiex il-post li fih kien hemm l-ewwel każ oriġinali ta’ Covid-19. Fil-fatt, intqal kif il-Covid setgħet oriġinat minn reġjuni oħra, iżda ġiet misjuba l-ewwel darba f’Wuhan."
2021-02-09,Sa tmiem Marzu jitlaqqmu 933 persuni b’diżabilità u dawk li jaħdmu magħhom,https://www.tvm.com.mt/mt/news/sa-tmiem-marzu-933-persuna-bdizabilita-jkunu-tlaqqmu-kontra-l-covid/,"Il-Ministru għall-Inklużjoni u l-Kwalità tal-Ħajja, Julia Farrugia Portelli, qalet li sal-aħħar ta’ Marzu se jitlaqqmu kontra l-Covid, 933 persuna b’diżabiltà u l-istaff li jkunu magħhom. Il-Ministru ħabbret dan meta dalgħodu bdew jitlaqqmu l-persuni b’diżabilita’, residenti fi djar tal-aġenzija Sapport fl-Imtarfa. B’kollox tlaqqmu tmien residenti u seba’ ħaddiema li jaħdmu f’din id-dar. Il-Ministru ħabbret ukoll li l-proċess tat-tilqim ġie avvanzat b’xahrejn, għaliex suppost it-tilqim lil persuni b’diżabilità kellu jibda f’April. Spjegat li wara li se jitlaqqmu l-50 resident li għandha l-aġenzija Sapport, u 130 ħaddiema li jaħdmu ma’ dawn il-persuni b’diżabilità, se jitlaqqmu wkoll kważi 500 persuna b’diżabilità li jattendu ċ-ċentri ta’ matul il-jum tal-aġenzija Sapport, u wara se jibdew jiġu mlaqqma l-persuni b’diżabilità fi djar liċenzjati mill-Awtorità ta’ Standards ta’ Ħarsien Soċjali."
2021-02-09,Mara u raġel imutu waqt li kellhom il-Covid-19,https://www.tvm.com.mt/mt/news/mara-u-ragel-imutu-waqt-li-kellhom-il-covid-19-2/,"Il-Ministeru għas-Saħħa ħabbar li żewġ anzjani mietu waqt li kienu pożittivi għall-Covid-19. Fl-ewwel każ mara ta’ 85 sena mietet fl-isptar Mater Dei, waqt li fit-tieni każ raġel ta’ 81 sena miet fir-residenza San Vincenz de Paule. B’hekk il-vittmi tal-Covid-19 f’Malta telgħu għal 284."
2021-02-09,"202 każi ġodda ta’ Covid-19 f’Malta, 146 oħra mfejqa",https://www.tvm.com.mt/mt/news/202-kazi-godda-ta-covid-19-fmalta-146-ohra-mfejqa/,"Il-Ministeru għas-Saħħa ħabbar 202 każi ġodda ta’ Covid-19 f’Malta minn 3,206 swab test li saru fl-aħħar 24 siegħa. L-awtoritajiet tas-saħħa ħabbru wkoll li 146 persuna oħra ġew iddikjarati mfejqa, biex b’hekk it-total ta’ persuni li fiequ mill-virus minn meta faqqgħet il-pandemija tela’ għal 16,325 persuna. Minn Marzu ’l hawn f’Malta nstabu 19,015 persuni pożittivi għall-Covid-19, li minnhom hemm 2,406 każ attiv. B’kollox sal-bieraħ ingħataw 41,285 ,tilqima, li 11,050 minnhom kienu jikkostitwixxu t-tieni doża. Tħabbar ukoll li fl-aħħar 24 siegħa mietu żewġ persuni oħra li kellhom il-Covid-19. Ara iktar hawn: Mara u raġel imutu waqt li kellhom il-Covid-19 "
